Date,Close,Volume,Market Capitalization,Operating Expenses to Revenue,Operating Cash Flow to CapEx
2012-11-09,19.537857055664062,929913600,413381734611.9,0.070627,10.110488
2012-11-12,19.38678550720215,515802000,413381734611.9,0.070627,10.110488
2012-11-13,19.38928604125977,532949200,413381734611.9,0.070627,10.110488
2012-11-14,19.174285888671875,477170400,413381734611.9,0.070627,10.110488
2012-11-15,18.77214241027832,789910800,413381734611.9,0.070627,10.110488
2012-11-16,18.8457145690918,1266893600,413381734611.9,0.070627,10.110488
2012-11-19,20.20464324951172,823317600,413381734611.9,0.070627,10.110488
2012-11-20,20.03249931335449,642754000,413381734611.9,0.070627,10.110488
2012-11-21,20.060714721679688,373002000,413381734611.9,0.070627,10.110488
2012-11-23,20.41071319580078,272826400,413381734611.9,0.070627,10.110488
2012-11-26,21.054643630981445,630579600,413381734611.9,0.070627,10.110488
2012-11-27,20.88500022888184,533330000,413381734611.9,0.070627,10.110488
2012-11-28,20.819286346435547,520864400,413381734611.9,0.070627,10.110488
2012-11-29,21.04857063293457,514698800,413381734611.9,0.070627,10.110488
2012-11-30,20.902856826782227,391319600,413381734611.9,0.070627,10.110488
2012-12-03,20.93535614013672,364280000,413381734611.9,0.070627,10.110488
2012-12-04,20.566070556640625,557068400,413381734611.9,0.070627,10.110488
2012-12-05,19.24250030517578,1044638000,413381734611.9,0.070627,10.110488
2012-12-06,19.544286727905277,1177212400,413381734611.9,0.070627,10.110488
2012-12-07,19.04464340209961,787040800,413381734611.9,0.070627,10.110488
2012-12-10,18.922143936157227,630484400,413381734611.9,0.070627,10.110488
2012-12-11,19.335357666015625,592345600,413381734611.9,0.070627,10.110488
2012-12-12,19.25,487144000,413381734611.9,0.070627,10.110488
2012-12-13,18.917499542236328,625259600,413381734611.9,0.070627,10.110488
2012-12-14,18.206785202026367,1009579200,413381734611.9,0.070627,10.110488
2012-12-17,18.52964210510254,757607200,413381734611.9,0.070627,10.110488
2012-12-18,19.06785774230957,625685200,413381734611.9,0.070627,10.110488
2012-12-19,18.796785354614254,449369200,413381734611.9,0.070627,10.110488
2012-12-20,18.633214950561523,481689600,413381734611.9,0.070627,10.110488
2012-12-21,18.54750061035156,596268400,413381734611.9,0.070627,10.110488
2012-12-24,18.57749938964844,175753200,413381734611.9,0.070627,10.110488
2012-12-26,18.321428298950195,302436400,413381734611.9,0.070627,10.110488
2012-12-27,18.395000457763672,455120400,413381734611.9,0.070627,10.110488
2012-12-28,18.199642181396484,354278400,413381734611.9,0.070627,10.110488
2012-12-31,19.00607109069824,659492400,360730444735.3,0.086944,6.227092
2013-01-02,19.608213424682617,560518000,360730444735.3,0.086944,6.227092
2013-01-03,19.360713958740234,352965200,360730444735.3,0.086944,6.227092
2013-01-04,18.821428298950195,594333600,360730444735.3,0.086944,6.227092
2013-01-07,18.71071434020996,484156400,360730444735.3,0.086944,6.227092
2013-01-08,18.761070251464844,458707200,360730444735.3,0.086944,6.227092
2013-01-09,18.467857360839844,407604400,360730444735.3,0.086944,6.227092
2013-01-10,18.696786880493164,601146000,360730444735.3,0.086944,6.227092
2013-01-11,18.582143783569336,350506800,360730444735.3,0.086944,6.227092
2013-01-14,17.91964340209961,734207600,360730444735.3,0.086944,6.227092
2013-01-15,17.354286193847656,876772400,360730444735.3,0.086944,6.227092
2013-01-16,18.074642181396484,690804800,360730444735.3,0.086944,6.227092
2013-01-17,17.952856063842773,453678400,360730444735.3,0.086944,6.227092
2013-01-18,17.85714340209961,472922800,360730444735.3,0.086944,6.227092
2013-01-22,18.02750015258789,461546400,360730444735.3,0.086944,6.227092
2013-01-23,18.357500076293945,861509600,360730444735.3,0.086944,6.227092
2013-01-24,16.08928680419922,1460852400,360730444735.3,0.086944,6.227092
2013-01-25,15.710000038146973,1208026400,360730444735.3,0.086944,6.227092
2013-01-28,16.065357208251953,785517600,360730444735.3,0.086944,6.227092
2013-01-29,16.366785049438477,571158000,360730444735.3,0.086944,6.227092
2013-01-30,16.315357208251953,417155200,360730444735.3,0.086944,6.227092
2013-01-31,16.267499923706055,319334400,360730444735.3,0.086944,6.227092
2013-02-01,16.200714111328125,539484400,360730444735.3,0.086944,6.227092
2013-02-04,15.79714298248291,477117200,360730444735.3,0.086944,6.227092
2013-02-05,16.351428985595703,573347600,360730444735.3,0.086944,6.227092
2013-02-06,16.33392906188965,593706400,360730444735.3,0.086944,6.227092
2013-02-07,16.722143173217773,704580800,360730444735.3,0.086944,6.227092
2013-02-08,16.963571548461914,633158400,360730444735.3,0.086944,6.227092
2013-02-11,17.140356063842773,517490400,360730444735.3,0.086944,6.227092
2013-02-12,16.71071434020996,609053200,360730444735.3,0.086944,6.227092
2013-02-13,16.67892837524414,475207600,360730444735.3,0.086944,6.227092
2013-02-14,16.663928985595703,355275200,360730444735.3,0.086944,6.227092
2013-02-15,16.43428611755371,391745200,360730444735.3,0.086944,6.227092
2013-02-19,16.428213119506836,435783600,360730444735.3,0.086944,6.227092
2013-02-20,16.030357360839844,476302400,360730444735.3,0.086944,6.227092
2013-02-21,15.930713653564451,447182400,360730444735.3,0.086944,6.227092
2013-02-22,16.100357055664062,330654800,360730444735.3,0.086944,6.227092
2013-02-25,15.814286231994627,372579200,360730444735.3,0.086944,6.227092
2013-02-26,16.034643173217773,501499600,360730444735.3,0.086944,6.227092
2013-02-27,15.8774995803833,587350400,360730444735.3,0.086944,6.227092
2013-02-28,15.764286041259766,322515200,360730444735.3,0.086944,6.227092
2013-03-01,15.373929023742676,552448400,360730444735.3,0.086944,6.227092
2013-03-04,15.001786231994627,582755600,360730444735.3,0.086944,6.227092
2013-03-05,15.397856712341309,638433600,360730444735.3,0.086944,6.227092
2013-03-06,15.202142715454102,460250000,360730444735.3,0.086944,6.227092
2013-03-07,15.377857208251951,468473600,360730444735.3,0.086944,6.227092
2013-03-08,15.418571472167969,391482000,360730444735.3,0.086944,6.227092
2013-03-11,15.638214111328123,474236000,360730444735.3,0.086944,6.227092
2013-03-12,15.301071166992188,465911600,360730444735.3,0.086944,6.227092
2013-03-13,15.298213958740234,405549200,360730444735.3,0.086944,6.227092
2013-03-14,15.446429252624512,303875600,360730444735.3,0.086944,6.227092
2013-03-15,15.845000267028809,643960800,360730444735.3,0.086944,6.227092
2013-03-18,16.275714874267578,606197200,360730444735.3,0.086944,6.227092
2013-03-19,16.231786727905273,526775200,360730444735.3,0.086944,6.227092
2013-03-20,16.145713806152344,308660800,360730444735.3,0.086944,6.227092
2013-03-21,16.168928146362305,383255600,360730444735.3,0.086944,6.227092
2013-03-22,16.49678611755371,395105200,360730444735.3,0.086944,6.227092
2013-03-25,16.556428909301758,501135600,360730444735.3,0.086944,6.227092
2013-03-26,16.46928596496582,294294000,360730444735.3,0.086944,6.227092
2013-03-27,16.145713806152344,331237200,360730444735.3,0.086944,6.227092
2013-03-28,15.809286117553713,442839600,360730444735.3,0.086944,6.227092
2013-04-01,15.318214416503906,389732000,317791997177.2,0.10823,4.152785
2013-04-02,15.349642753601074,529519200,317791997177.2,0.10823,4.152785
2013-04-03,15.428214073181152,363216000,317791997177.2,0.10823,4.152785
2013-04-04,15.275713920593262,358447600,317791997177.2,0.10823,4.152785
2013-04-05,15.114286422729492,383695200,317791997177.2,0.10823,4.152785
2013-04-08,15.22178554534912,300829200,317791997177.2,0.10823,4.152785
2013-04-09,15.249285697937012,306614000,317791997177.2,0.10823,4.152785
2013-04-10,15.560357093811035,375928000,317791997177.2,0.10823,4.152785
2013-04-11,15.511786460876465,328364400,317791997177.2,0.10823,4.152785
2013-04-12,15.350000381469728,238613200,317791997177.2,0.10823,4.152785
2013-04-15,14.994643211364746,317520000,317791997177.2,0.10823,4.152785
2013-04-16,15.222857475280762,305771200,317791997177.2,0.10823,4.152785
2013-04-17,14.385713577270508,945056000,317791997177.2,0.10823,4.152785
2013-04-18,14.001786231994627,666299200,317791997177.2,0.10823,4.152785
2013-04-19,13.947500228881836,609274400,317791997177.2,0.10823,4.152785
2013-04-22,14.238213539123535,429920400,317791997177.2,0.10823,4.152785
2013-04-23,14.504643440246582,664238400,317791997177.2,0.10823,4.152785
2013-04-24,14.480713844299316,969651200,317791997177.2,0.10823,4.152785
2013-04-25,14.585000038146973,384837600,317791997177.2,0.10823,4.152785
2013-04-26,14.899999618530272,764097600,317791997177.2,0.10823,4.152785
2013-04-29,15.36142921447754,640326400,317791997177.2,0.10823,4.152785
2013-04-30,15.813570976257324,691538400,317791997177.2,0.10823,4.152785
2013-05-01,15.688928604125977,506909200,317791997177.2,0.10823,4.152785
2013-05-02,15.911429405212402,421828400,317791997177.2,0.10823,4.152785
2013-05-03,16.070714950561523,361300800,317791997177.2,0.10823,4.152785
2013-05-06,16.453929901123047,496641600,317791997177.2,0.10823,4.152785
2013-05-07,16.380714416503906,483753200,317791997177.2,0.10823,4.152785
2013-05-08,16.56571388244629,472598000,317791997177.2,0.10823,4.152785
2013-05-09,16.313213348388672,398487600,317791997177.2,0.10823,4.152785
2013-05-10,16.177499771118164,334852000,317791997177.2,0.10823,4.152785
2013-05-13,16.240713119506836,316948800,317791997177.2,0.10823,4.152785
2013-05-14,15.852143287658691,447118000,317791997177.2,0.10823,4.152785
2013-05-15,15.316070556640623,741613600,317791997177.2,0.10823,4.152785
2013-05-16,15.520713806152344,603204000,317791997177.2,0.10823,4.152785
2013-05-17,15.473570823669434,427904400,317791997177.2,0.10823,4.152785
2013-05-20,15.818928718566896,451578400,317791997177.2,0.10823,4.152785
2013-05-21,15.702142715454102,456022000,317791997177.2,0.10823,4.152785
2013-05-22,15.762499809265137,443038400,317791997177.2,0.10823,4.152785
2013-05-23,15.790714263916016,353021200,317791997177.2,0.10823,4.152785
2013-05-24,15.89821434020996,276166800,317791997177.2,0.10823,4.152785
2013-05-28,15.765713691711426,386145200,317791997177.2,0.10823,4.152785
2013-05-29,15.891071319580078,330576400,317791997177.2,0.10823,4.152785
2013-05-30,16.127857208251953,353519600,317791997177.2,0.10823,4.152785
2013-05-31,16.061786651611328,384302800,317791997177.2,0.10823,4.152785
2013-06-03,16.097143173217773,372352400,317791997177.2,0.10823,4.152785
2013-06-04,16.046785354614258,292728800,317791997177.2,0.10823,4.152785
2013-06-05,15.896785736083984,290589600,317791997177.2,0.10823,4.152785
2013-06-06,15.65928554534912,416934000,317791997177.2,0.10823,4.152785
2013-06-07,15.778928756713867,404535600,317791997177.2,0.10823,4.152785
2013-06-10,15.674642562866213,450153200,317791997177.2,0.10823,4.152785
2013-06-11,15.628570556640623,286112400,317791997177.2,0.10823,4.152785
2013-06-12,15.435357093811035,265227200,317791997177.2,0.10823,4.152785
2013-06-13,15.56999969482422,285832400,317791997177.2,0.10823,4.152785
2013-06-14,15.358928680419922,271866000,317791997177.2,0.10823,4.152785
2013-06-17,15.428570747375488,259414400,317791997177.2,0.10823,4.152785
2013-06-18,15.42035675048828,195025600,317791997177.2,0.10823,4.152785
2013-06-19,15.10714340209961,310940000,317791997177.2,0.10823,4.152785
2013-06-20,14.8871431350708,357310800,317791997177.2,0.10823,4.152785
2013-06-21,14.76785659790039,481118400,317791997177.2,0.10823,4.152785
2013-06-24,14.376428604125977,480746000,317791997177.2,0.10823,4.152785
2013-06-25,14.379643440246582,314162800,317791997177.2,0.10823,4.152785
2013-06-26,14.21678638458252,367724000,317791997177.2,0.10823,4.152785
2013-06-27,14.063570976257324,337246000,317791997177.2,0.10823,4.152785
2013-06-28,14.161786079406738,578516400,317791997177.2,0.10823,4.152785
2013-07-01,14.614999771118164,391053600,392562883770.3,0.102503,5.068031
2013-07-02,14.946070671081545,469865200,392562883770.3,0.102503,5.068031
2013-07-03,15.028571128845217,240928800,392562883770.3,0.102503,5.068031
2013-07-05,14.907856941223145,274024800,392562883770.3,0.102503,5.068031
2013-07-08,14.823213577270508,298138400,392562883770.3,0.102503,5.068031
2013-07-09,15.083929061889648,352584400,392562883770.3,0.102503,5.068031
2013-07-10,15.026070594787598,281405600,392562883770.3,0.102503,5.068031
2013-07-11,15.260356903076172,326292400,392562883770.3,0.102503,5.068031
2013-07-12,15.232500076293944,279563200,392562883770.3,0.102503,5.068031
2013-07-15,15.265713691711426,241917200,392562883770.3,0.102503,5.068031
2013-07-16,15.364286422729492,216538000,392562883770.3,0.102503,5.068031
2013-07-17,15.368213653564451,198990400,392562883770.3,0.102503,5.068031
2013-07-18,15.420000076293944,218878800,392562883770.3,0.102503,5.068031
2013-07-19,15.176786422729492,268721600,392562883770.3,0.102503,5.068031
2013-07-22,15.225357055664062,207796400,392562883770.3,0.102503,5.068031
2013-07-23,14.963929176330566,369395600,392562883770.3,0.102503,5.068031
2013-07-24,15.732500076293944,591936800,392562883770.3,0.102503,5.068031
2013-07-25,15.660714149475098,229493600,392562883770.3,0.102503,5.068031
2013-07-26,15.749643325805664,200152400,392562883770.3,0.102503,5.068031
2013-07-29,15.99250030517578,248057600,392562883770.3,0.102503,5.068031
2013-07-30,16.190000534057617,309422400,392562883770.3,0.102503,5.068031
2013-07-31,16.161785125732422,322957600,392562883770.3,0.102503,5.068031
2013-08-01,16.309999465942383,206250800,392562883770.3,0.102503,5.068031
2013-08-02,16.519285202026367,274783600,392562883770.3,0.102503,5.068031
2013-08-05,16.766071319580078,318855600,392562883770.3,0.102503,5.068031
2013-08-06,16.616071701049805,334857600,392562883770.3,0.102503,5.068031
2013-08-07,16.606428146362305,298858000,392562883770.3,0.102503,5.068031
2013-08-08,16.464643478393555,255777200,392562883770.3,0.102503,5.068031
2013-08-09,16.230356216430664,266865200,392562883770.3,0.102503,5.068031
2013-08-12,16.691429138183594,364434000,392562883770.3,0.102503,5.068031
2013-08-13,17.484643936157227,881941200,392562883770.3,0.102503,5.068031
2013-08-14,17.803571701049805,756372400,392562883770.3,0.102503,5.068031
2013-08-15,17.782499313354492,490294000,392562883770.3,0.102503,5.068031
2013-08-16,17.940357208251953,362306000,392562883770.3,0.102503,5.068031
2013-08-19,18.13357162475586,510518400,392562883770.3,0.102503,5.068031
2013-08-20,17.895357131958008,358688400,392562883770.3,0.102503,5.068031
2013-08-21,17.941429138183594,335879600,392562883770.3,0.102503,5.068031
2013-08-22,17.96285629272461,244207600,392562883770.3,0.102503,5.068031
2013-08-23,17.893571853637695,222731600,392562883770.3,0.102503,5.068031
2013-08-26,17.963214874267578,330965600,392562883770.3,0.102503,5.068031
2013-08-27,17.449642181396484,424188800,392562883770.3,0.102503,5.068031
2013-08-28,17.532142639160156,307608000,392562883770.3,0.102503,5.068031
2013-08-29,17.560714721679688,239657600,392562883770.3,0.102503,5.068031
2013-08-30,17.400714874267578,272297200,392562883770.3,0.102503,5.068031
2013-09-03,17.44928550720215,331928800,392562883770.3,0.102503,5.068031
2013-09-04,17.81035614013672,345032800,392562883770.3,0.102503,5.068031
2013-09-05,17.688213348388672,236367600,392562883770.3,0.102503,5.068031
2013-09-06,17.79357147216797,359525600,392562883770.3,0.102503,5.068031
2013-09-09,18.07749938964844,340687200,392562883770.3,0.102503,5.068031
2013-09-10,17.665714263916016,743195600,392562883770.3,0.102503,5.068031
2013-09-11,16.703929901123047,898696400,392562883770.3,0.102503,5.068031
2013-09-12,16.881786346435547,404051200,392562883770.3,0.102503,5.068031
2013-09-13,16.60357093811035,298835600,392562883770.3,0.102503,5.068031
2013-09-16,16.075714111328125,543706800,392562883770.3,0.102503,5.068031
2013-09-17,16.261428833007812,399380800,392562883770.3,0.102503,5.068031
2013-09-18,16.595714569091797,456862000,392562883770.3,0.102503,5.068031
2013-09-19,16.867856979370117,404541200,392562883770.3,0.102503,5.068031
2013-09-20,16.693214416503906,699302800,392562883770.3,0.102503,5.068031
2013-09-23,17.522857666015625,762106800,392562883770.3,0.102503,5.068031
2013-09-24,17.467857360839844,364344400,392562883770.3,0.102503,5.068031
2013-09-25,17.197500228881836,316957200,392562883770.3,0.102503,5.068031
2013-09-26,17.364999771118164,237221600,392562883770.3,0.102503,5.068031
2013-09-27,17.241071701049805,228040400,392562883770.3,0.102503,5.068031
2013-09-30,17.02678680419922,260156400,443258449029.5,0.076102,11.420655
2013-10-01,17.427143096923828,353883600,443258449029.5,0.076102,11.420655
2013-10-02,17.484285354614258,289184000,443258449029.5,0.076102,11.420655
2013-10-03,17.2646427154541,322753200,443258449029.5,0.076102,11.420655
2013-10-04,17.25107192993164,258868400,443258449029.5,0.076102,11.420655
2013-10-07,17.41964340209961,312292400,443258449029.5,0.076102,11.420655
2013-10-08,17.176429748535156,290917200,443258449029.5,0.076102,11.420655
2013-10-09,17.37821388244629,301725200,443258449029.5,0.076102,11.420655
2013-10-10,17.48714256286621,278602800,443258449029.5,0.076102,11.420655
2013-10-11,17.600357055664062,267738800,443258449029.5,0.076102,11.420655
2013-10-14,17.715713500976562,261898000,443258449029.5,0.076102,11.420655
2013-10-15,17.809999465942383,320073600,443258449029.5,0.076102,11.420655
